stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
POFA/fMRI_POFA/021a.tif,m,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.485875976155512,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/006a.tif,f,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7513863893109374,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/033a.tif,m,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9547447270597331,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/056a.tif,f,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6104501672671176,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/013a.tif,f,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6265524215996265,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/041a.tif,m,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6889865705161355,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/047a.tif,f,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.4077752472367138,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/072a.tif,f,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7357905932003632,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/083a.tif,m,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6263506877585314,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/028a.tif,m,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8607240121345967,,,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,0.2,0.0,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9545546725275926,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,0.4,-0.2,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4383534978842363,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,0.2,-0.4,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.37599898071493953,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,-0.4,0.0,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.39147833752213046,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,-0.4,0.2,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.39146311895456165,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,-0.2,-0.2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5321126665803604,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,0.0,0.4,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.43834748124936596,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,-0.2,-0.4,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.3757869831752032,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,0.4,0.4,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.469602425058838,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
,,0.0,0.2,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.39147409045835957,,,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2043585128849372,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0483909955946729,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7512883537565358,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7357849304680713,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7669301594141871,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6109325589495711,,,,,,,06-job,001,2019_Nov_05_1909,emofaces3,3.0.1,63.840668626086966,
