stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
POFA/fMRI_POFA/013a.tif,f,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0791349185019499,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/083a.tif,m,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2828060680330964,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/041a.tif,m,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.047704275115393,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/072a.tif,f,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2508650708914502,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/006a.tif,f,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7670988865284016,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/028a.tif,m,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8296310269506648,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/056a.tif,f,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9227242273918819,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/033a.tif,m,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8232891203806503,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/047a.tif,f,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2507914553571027,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/021a.tif,m,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.001882504671812,,,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,-0.2,-0.4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.51694024153403,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,0.0,0.2,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5945210938516539,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,-0.4,0.2,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6574450245971093,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,0.4,-0.2,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.34452135929313954,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,0.4,0.4,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5007115577463992,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,-0.4,0.0,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4383231091487687,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,-0.2,-0.2,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.3915202702773968,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,0.2,-0.4,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7196299687348073,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,0.2,0.0,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4696121842134744,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
,,0.0,0.4,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4690363550907932,,,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.5013337504933588,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9701188218168681,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8607247377658496,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6577419641398592,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8296108534850646,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7981639297504444,,,,,,,fernando3,001,2019_Nov_21_2046,emofaces3,3.0.1,63.904027174579866,
