stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
POFA/fMRI_POFA/093a.tif,f,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8450661405986466,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/084a.tif,f,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5482966530471458,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/001a.tif,f,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6577977813431062,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/014a.tif,m,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8292459093936486,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/048a.tif,f,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6108446092293889,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/057a.tif,f,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6577871637418866,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/066a.tif,f,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6577793774958991,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/042a.tif,f,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.564103081371286,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/101a.tif,m,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6731232321690186,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
POFA/fMRI_POFA/007a.tif,f,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6418763289693743,,,,,,,,,,,enrique4,001,2019_Oct_14_1912,emofaces4,3.0.1,64.08778825958585,
