x,y,stimulus,gender,blank_loop.thisRepN,blank_loop.thisTrialN,blank_loop.thisN,blank_loop.thisIndex,scrambled_loop.thisRepN,scrambled_loop.thisTrialN,scrambled_loop.thisN,scrambled_loop.thisIndex,happy_loop.thisRepN,happy_loop.thisTrialN,happy_loop.thisN,happy_loop.thisIndex,sad_loop.thisRepN,sad_loop.thisTrialN,sad_loop.thisN,sad_loop.thisIndex,angry_loop.thisRepN,angry_loop.thisTrialN,angry_loop.thisN,angry_loop.thisIndex,neutral_loop.thisRepN,neutral_loop.thisTrialN,neutral_loop.thisN,neutral_loop.thisIndex,happy_loop2.thisRepN,happy_loop2.thisTrialN,happy_loop2.thisN,happy_loop2.thisIndex,sad_loop2.thisRepN,sad_loop2.thisTrialN,sad_loop2.thisN,sad_loop2.thisIndex,angry_loop2.thisRepN,angry_loop2.thisTrialN,angry_loop2.thisN,angry_loop2.thisIndex,netral_2.thisRepN,netral_2.thisTrialN,netral_2.thisN,netral_2.thisIndex,scrambled_loop2.thisRepN,scrambled_loop2.thisTrialN,scrambled_loop2.thisN,scrambled_loop2.thisIndex,blank_loop2.thisRepN,blank_loop2.thisTrialN,blank_loop2.thisN,blank_loop2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
0.2,-0.4,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.7669552294537425,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
0.2,0.0,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8128147227689624,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
0.4,-0.2,,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7196113960817456,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
-0.2,-0.2,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6257678279653192,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
-0.2,-0.4,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.860096974298358,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
0.4,0.4,,,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7351484689861536,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
0.0,0.4,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4846076797693968,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
-0.4,0.2,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.547613519243896,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
-0.4,0.0,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.485137851908803,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
0.0,0.2,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.46848168410360813,,,,,,,,,,,14-carlos,001,2020_May_09_1612,emofaces,3.0.1,64.04255757724745,
