stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
POFA/fMRI_POFA/086a.tif,f,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.250790920574218,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/023a.tif,m,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/008a.tif,f,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6423202224541456,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/033a-sad.tif,m,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/067a.tif,f,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6099989205831662,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/002a.tif,f,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.861073330277577,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/015a.tif,m,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/094a.tif,f,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6418452630750835,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/049a.tif,f,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/058a.tif,f,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/056a.tif,f,,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2828262557741255,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/072a.tif,f,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8451512207975611,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/041a.tif,m,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1418454400263727,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/006a.tif,f,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7981231673620641,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/033a.tif,m,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.673039686633274,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/028a.tif,m,,,,,,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.016806553117931,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/083a.tif,m,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9855586877092719,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/021a.tif,m,,,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6263857258018106,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/013a.tif,f,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7980573384556919,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/047a.tif,f,,,,,,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.1573860247153789,,,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,0.2,0.0,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2672329371562228,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,0.4,-0.2,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5008517062524334,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,0.0,0.2,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.3602389661828056,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,0.0,0.4,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.46949695725925267,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,0.2,-0.4,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.39145073178224266,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,-0.2,-0.4,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5164722766494378,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,-0.4,0.2,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4383195216068998,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,-0.2,-0.2,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4383411107119173,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,0.4,0.4,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5632713444065303,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
,,-0.4,0.0,,,,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.3913371238159016,,,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.84519899985753,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0328836791450158,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.782558870036155,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.251407801406458,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9543051596265286,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8605265254154801,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8610616509104148,,,,,07-diego,001,2019_Nov_05_2012,emofaces2,3.0.1,63.997558353118166,
