stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
POFA/fMRI_POFA/074a.tif,m,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7671318350730871,,,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/014a.tif,m,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.079758980711631,,,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/022a.tif,m,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8609219607142222,,,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/007a.tif,f,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6726087418155657,,,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/042a.tif,f,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6423043709082776,,,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/001a.tif,f,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.3452659706244958,,,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/053a.tif,f,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.688943549814212,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/018a.tif,m,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9239890284898138,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/105a.tif,m,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6577660591046879,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/069a.tif,f,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6419433728542572,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/061a.tif,f,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7204370907811608,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/080a.tif,m,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6265641479385522,,,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.4547496018403763,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8605588391437777,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6891205096444537,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.4226788179084906,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.5639617766764786,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5171261723589851,,,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
,,0.2,-0.4,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8449828348966548,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
,,-0.2,-0.4,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4070606972218229,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
,,-0.4,0.0,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.15722810122133524,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
,,0.2,0.0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4065744116087444,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
,,-0.4,0.2,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6101691735975692,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
,,-0.2,-0.2,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5477880021235251,,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9701992567688649,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6721727127942358,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/036a.tif,m,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.4390522031499131,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/075a.tif,m,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7662601309502861,01-pablo,001,2019_Aug_14_1929,emofaces4,3.0.1,64.05620532461204,
