stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
POFA/fMRI_POFA/057a.tif,f,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9227783772803377,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/001a.tif,f,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7979653801739914,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/042a.tif,f,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8606620937644038,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/101a.tif,m,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7046354067279026,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/007a.tif,f,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2203404647298157,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/066a.tif,f,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.767352293827571,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/048a.tif,f,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7046216038143029,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/084a.tif,f,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0021649334667018,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/014a.tif,m,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6736531809874577,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/093a.tif,f,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8298964675486786,,,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/003a.tif,f,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.1489549957914278,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/018a.tif,m,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7669304202281637,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/025a.tif,m,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9234635679313214,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/053a.tif,f,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7670960551622557,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/061a.tif,f,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6727340486977482,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/030a.tif,m,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7511823608801933,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
POFA/fMRI_POFA/044a.tif,f,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0640132989356061,,,,,,,,,fernando4,001,2019_Nov_21_2054,emofaces4,3.0.1,73.73737874289321,
