stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
POFA/fMRI_POFA/021a.tif,m,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1420189106083853,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/013a.tif,f,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.3298441623164763,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/041a.tif,m,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1886789047193815,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/006a.tif,f,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,2.235758293033541,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/056a.tif,f,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.8293327491310265,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/083a.tif,m,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/028a.tif,m,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.06358370046564232,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/047a.tif,f,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8140621991688022,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/033a.tif,m,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.15770602342036,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/072a.tif,f,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9389846908734398,,,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,0.4,0.4,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8449515555457765,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,0.0,0.2,,,,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5321287812721494,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,-0.4,0.2,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4383104748749247,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,0.2,0.0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4696542634519574,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,0.0,0.4,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4696252420808378,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,-0.2,-0.2,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6883575461224609,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,0.4,-0.2,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7346115949576415,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,-0.2,-0.4,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6882846387752579,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,-0.4,0.0,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5789112314114391,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
,,0.2,-0.4,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5007892397252363,,,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.5797744402416356,,,,,,,isaac3,001,2019_Oct_02_1921,emofaces3,3.0.1,64.08724290299537,
