stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
POFA/fMRI_POFA/094a.tif,f,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8296294463798404,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/008a.tif,f,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6884993808344007,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/058a.tif,f,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.3604222256690264,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/086a.tif,f,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.9383340999484062,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/049a.tif,f,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6887280130758882,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/002a.tif,f,,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8918064059689641,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/015a.tif,m,,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.5168030438944697,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/023a.tif,m,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.6419968148693442,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/033a-sad.tif,m,,,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7355356570333242,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/067a.tif,f,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7981079453602433,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/047a.tif,f,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.0953392321243882,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/028a.tif,m,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8767163334414363,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/083a.tif,m,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8452164214104414,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/006a.tif,f,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6888044597581029,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/013a.tif,f,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7202636701986194,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/072a.tif,f,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6262895055115223,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/033a.tif,m,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9386908514425159,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/041a.tif,m,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0482438504695892,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/021a.tif,m,,,,,,,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7825478678569198,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/056a.tif,f,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7668444523587823,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,-0.2,-0.2,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0481472304090858,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,0.4,-0.2,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.750812953338027,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,0.0,0.2,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.8915370730683208,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,0.4,0.4,,,,,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5633303839713335,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,-0.2,-0.4,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.37577384524047375,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,0.2,0.0,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4066451955586672,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,-0.4,0.0,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.4852875592187047,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,0.2,-0.4,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6259005488827825,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,0.0,0.4,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5321783749386668,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
,,-0.4,0.2,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.3605701643973589,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.1108833840116858,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.813708015717566,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7667906573042274,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.1574379755184054,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8762470353394747,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8608253402635455,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.751013626344502,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.0481267031282187,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7715360121801496,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.173425942659378,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.9544335519894958,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.42342240270227194,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5639823032543063,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.5479876128956676,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.3140300828963518,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.48581419233232737,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.5328235710039735,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.4383889576420188,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/072c.tif,,,,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.40768713504076004,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8137713680043817,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7510047778487206,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.8296060869470239,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7202137680724263,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,0.7826398871839046,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.2359097506850958,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1.2515529999509454,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.6888840915635228,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7513647144660354,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0.7514684125781059,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,b,1.00188179127872,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,c,1.3295013271272182,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,c,0.8295611394569278,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,c,0.985875066369772,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,c,0.7357292510569096,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,b,0.7515069907531142,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,c,0.7974252346903086,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,b,0.7205174304544926,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,c,0.7202636701986194,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,c,0.7202502219006419,,,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,c,0.7515310561284423,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,b,0.7046335162594914,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,c,0.8446572292596102,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,b,0.8451509466394782,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,c,0.7513976283371449,,,,,,,,,14-carlos,001,2020_May_09_1620,emofaces2,3.0.1,64.01963072957327,
